model,ins_id,param_id,length,correct,num_text,ori,format,total_score
Qwen2.5-72B,3,3,120,0.006696428571428571,0.22857142857142856,0.0,0.5,0.18348214285714284
Qwen2.5-72B,3,4,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-72B,4,0,120,0.0,0.22857142857142856,0.0,0.5,0.18214285714285713
Qwen2.5-72B,4,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-72B,4,2,120,0.10379464285714286,0.45714285714285713,0.5,0.8,0.4850446428571429
Qwen2.5-72B,4,3,120,0.0,0.45714285714285713,0.5,1.0,0.5142857142857142
Qwen2.5-72B,4,4,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
Qwen2.5-32B-Instruct,0,0,3,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,0,1,3,0.75,0.0,1.0,1.0,0.7
Qwen2.5-32B-Instruct,0,2,3,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,0,3,3,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,0,4,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
Qwen2.5-32B-Instruct,1,0,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
Qwen2.5-32B-Instruct,1,1,3,0.75,0.0,1.0,1.0,0.7
Qwen2.5-32B-Instruct,1,2,3,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
Qwen2.5-32B-Instruct,1,3,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
Qwen2.5-32B-Instruct,1,4,3,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
Qwen2.5-32B-Instruct,2,0,3,0.75,0.5333333333333334,0.0,0.6,0.4333333333333334
Qwen2.5-32B-Instruct,2,1,3,0.75,1.0,1.0,1.0,0.95
Qwen2.5-32B-Instruct,2,2,3,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
Qwen2.5-32B-Instruct,2,3,3,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
Qwen2.5-32B-Instruct,2,4,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
Qwen2.5-32B-Instruct,3,0,3,0.75,0.0,1.0,1.0,0.7
Qwen2.5-32B-Instruct,3,1,3,0.75,0.0,1.0,0.7,0.625
Qwen2.5-32B-Instruct,3,2,3,1.0,0.2666666666666667,0.9166666666666666,1.0,0.7916666666666667
Qwen2.5-32B-Instruct,3,3,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
Qwen2.5-32B-Instruct,3,4,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
Qwen2.5-32B-Instruct,4,0,3,0.75,1.0,0.7727272727272728,0.7,0.8068181818181819
Qwen2.5-32B-Instruct,4,1,3,0.75,0.0,1.0,1.0,0.7
Qwen2.5-32B-Instruct,4,2,3,1.0,0.0,0.9166666666666666,0.8,0.675
Qwen2.5-32B-Instruct,4,3,3,0.875,0.0,1.0,0.7,0.65
Qwen2.5-32B-Instruct,4,4,3,0.6875,0.0,1.0,0.8,0.6375
Qwen2.5-32B-Instruct,0,0,6,1.0,0.0,1.0,1.0,0.75
Qwen2.5-32B-Instruct,0,1,6,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,0,2,6,1.0,1.0,0.5,0.6,0.75
Qwen2.5-32B-Instruct,0,3,6,0.7361111111111112,1.0,0.9444444444444443,0.7,0.8555555555555555
Qwen2.5-32B-Instruct,0,4,6,0.4444444444444445,0.5333333333333334,1.0,1.0,0.7722222222222223
Qwen2.5-32B-Instruct,1,0,6,0.8888888888888888,0.0,0.9,1.0,0.6977777777777778
Qwen2.5-32B-Instruct,1,1,6,0.5,0.0,0.5499999999999999,0.7,0.44000000000000006
Qwen2.5-32B-Instruct,1,2,6,0.7361111111111112,0.2666666666666667,1.0,0.8,0.7138888888888889
Qwen2.5-32B-Instruct,1,3,6,0.6805555555555556,0.2666666666666667,0.9090909090909091,0.7,0.6505050505050505
Qwen2.5-32B-Instruct,1,4,6,0.4444444444444445,0.0,1.0,1.0,0.638888888888889
Qwen2.5-32B-Instruct,2,0,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
Qwen2.5-32B-Instruct,2,1,6,0.5,0.5333333333333334,0.0,0.5,0.35833333333333334
Qwen2.5-32B-Instruct,2,2,6,0.5277777777777778,0.0,0.9821428571428571,0.7,0.5751984126984127
Qwen2.5-32B-Instruct,2,3,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
Qwen2.5-32B-Instruct,2,4,6,0.4444444444444445,0.2666666666666667,1.0,1.0,0.7055555555555555
Qwen2.5-32B-Instruct,3,0,6,0.6111111111111112,1.0,0.8571428571428571,1.0,0.8793650793650795
Qwen2.5-32B-Instruct,3,1,6,0.75,0.0,0.8636363636363636,0.7,0.5840909090909091
Qwen2.5-32B-Instruct,3,2,6,1.0,0.0,1.0,0.8,0.7
Qwen2.5-32B-Instruct,3,3,6,0.7361111111111112,0.0,0.6842105263157894,1.0,0.6024853801169591
Qwen2.5-32B-Instruct,3,4,6,0.6111111111111112,0.0,0.875,1.0,0.6347222222222222
Qwen2.5-32B-Instruct,4,0,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
Qwen2.5-32B-Instruct,4,1,6,0.5,0.5333333333333334,0.0,0.5,0.35833333333333334
Qwen2.5-32B-Instruct,4,2,6,1.0,0.0,0.9868421052631579,0.5,0.6210526315789473
Qwen2.5-32B-Instruct,4,3,6,0.6111111111111112,0.5333333333333334,1.0,0.7,0.7305555555555555
Qwen2.5-32B-Instruct,4,4,6,0.6111111111111112,0.0,0.9509803921568628,0.7,0.582516339869281
Qwen2.5-32B-Instruct,0,0,13,0.5625,0.32,0.0,0.5,0.3175
Qwen2.5-32B-Instruct,0,1,13,0.31640625,0.32,1.0,0.7,0.61828125
Qwen2.5-32B-Instruct,0,2,13,0.37890625,0.48,0.9285714285714285,0.7,0.6493526785714285
Qwen2.5-32B-Instruct,0,3,13,0.34765625,0.64,1.0,0.7,0.7045312499999999
Qwen2.5-32B-Instruct,0,4,13,0.48828125,0.64,0.5,0.8,0.60765625
Qwen2.5-32B-Instruct,1,0,13,0.55078125,0.15999999999999998,1.0,0.7,0.6251562500000001
Qwen2.5-32B-Instruct,1,1,13,0.375,0.48,1.0,1.0,0.745
Qwen2.5-32B-Instruct,1,2,13,0.234375,0.32,0.0,0.5,0.25187499999999996
Qwen2.5-32B-Instruct,1,3,13,0.53125,0.64,0.9545454545454546,0.7,0.7276136363636364
Qwen2.5-32B-Instruct,1,4,13,0.59765625,0.48,0.9583333333333334,0.5,0.6520312500000001
Qwen2.5-32B-Instruct,2,0,13,0.375,0.32,0.0,0.5,0.27999999999999997
Qwen2.5-32B-Instruct,2,1,13,0.375,0.32,0.0,0.6,0.305
Qwen2.5-32B-Instruct,2,2,13,0.37890625,0.0,0.23958333333333334,0.7,0.32265625
Qwen2.5-32B-Instruct,2,3,13,0.28515625,0.48,0.9499999999999998,0.7,0.6370312499999999
Qwen2.5-32B-Instruct,2,4,13,0.50390625,0.64,0.9428571428571427,0.5,0.6686383928571429
Qwen2.5-32B-Instruct,3,0,13,0.46875,0.32,0.9285714285714285,0.7,0.6273214285714286
Qwen2.5-32B-Instruct,3,1,13,0.203125,0.32,0.875,0.7,0.558125
Qwen2.5-32B-Instruct,3,2,13,0.328125,0.32,0.0,0.5,0.270625
Qwen2.5-32B-Instruct,3,3,13,0.296875,0.48,0.875,0.7,0.6168750000000001
Qwen2.5-32B-Instruct,3,4,13,0.609375,0.64,1.0,0.5,0.7068749999999999
Qwen2.5-32B-Instruct,4,0,13,0.375,0.0,1.0,0.7,0.55
Qwen2.5-32B-Instruct,4,1,13,0.1875,0.0,0.630952380952381,0.7,0.4017857142857143
Qwen2.5-32B-Instruct,4,2,13,0.48046875,0.0,0.5795454545454546,0.7,0.44495738636363635
Qwen2.5-32B-Instruct,4,3,13,0.34375,0.48,0.9166666666666666,0.7,0.63875
Qwen2.5-32B-Instruct,4,4,13,0.40625,0.32,0.0,0.5,0.28625
Qwen2.5-32B-Instruct,0,0,28,0.2947845804988662,0.4,1.0,0.7,0.6339569160997732
Qwen2.5-32B-Instruct,0,1,28,0.22392290249433106,0.4,1.0,0.7,0.6197845804988662
Qwen2.5-32B-Instruct,0,2,28,0.23214285714285715,0.2666666666666667,0.0,0.5,0.23809523809523808
Qwen2.5-32B-Instruct,0,3,28,0.09155328798185941,0.5333333333333334,1.0,0.7,0.6266439909297052
Qwen2.5-32B-Instruct,0,4,28,0.4166666666666667,0.2666666666666667,0.0,0.5,0.275
Qwen2.5-32B-Instruct,1,0,28,0.18764172335600907,0.4,1.0,0.7,0.6125283446712018
Qwen2.5-32B-Instruct,1,1,28,0.32142857142857145,0.2666666666666667,0.0,0.5,0.255952380952381
Qwen2.5-32B-Instruct,1,2,28,0.2857142857142857,0.2666666666666667,0.0,0.5,0.2488095238095238
Qwen2.5-32B-Instruct,1,3,28,0.09155328798185941,0.4,1.0,0.7,0.5933106575963719
Qwen2.5-32B-Instruct,1,4,28,0.38095238095238093,0.2666666666666667,0.0,0.5,0.2678571428571429
Qwen2.5-32B-Instruct,2,0,28,0.17857142857142858,0.2666666666666667,0.0,0.5,0.22738095238095238
Qwen2.5-32B-Instruct,2,1,28,0.17857142857142858,0.4,1.0,0.7,0.6107142857142858
Qwen2.5-32B-Instruct,2,2,28,0.2857142857142857,0.2666666666666667,0.0,0.5,0.2488095238095238
Qwen2.5-32B-Instruct,2,3,28,0.14512471655328799,0.5333333333333334,1.0,0.7,0.6373582766439909
Qwen2.5-32B-Instruct,2,4,28,0.34523809523809523,0.2666666666666667,0.0,0.5,0.26071428571428573
Qwen2.5-32B-Instruct,3,0,28,0.17857142857142858,0.5333333333333334,1.0,0.7,0.6440476190476191
Qwen2.5-32B-Instruct,3,1,28,0.2857142857142857,0.2666666666666667,0.0,0.4,0.22380952380952382
Qwen2.5-32B-Instruct,3,2,28,0.3392857142857143,0.2666666666666667,0.0,0.5,0.25952380952380955
Qwen2.5-32B-Instruct,3,3,28,0.10770975056689341,0.4,0.9166666666666666,0.7,0.5715419501133787
Qwen2.5-32B-Instruct,3,4,28,0.4784580498866213,0.4,0.4166666666666667,0.3,0.3956916099773243
Qwen2.5-32B-Instruct,4,0,28,0.25,0.4,1.0,0.7,0.625
Qwen2.5-32B-Instruct,4,1,28,0.32142857142857145,0.2666666666666667,0.0,0.4,0.23095238095238096
Qwen2.5-32B-Instruct,4,2,28,0.30357142857142855,0.2666666666666667,0.0,0.5,0.2523809523809524
Qwen2.5-32B-Instruct,4,3,28,0.08928571428571429,0.2666666666666667,0.0,0.5,0.20952380952380953
Qwen2.5-32B-Instruct,4,4,28,0.40476190476190477,0.2666666666666667,0.0,0.5,0.27261904761904765
Qwen2.5-32B-Instruct,0,0,60,0.1254340277777778,0.45714285714285713,0.8000000000000002,0.7,0.5543725198412699
Qwen2.5-32B-Instruct,0,1,60,0.03125,0.22857142857142856,0.0,0.4,0.16339285714285715
Qwen2.5-32B-Instruct,0,2,60,0.296875,0.22857142857142856,0.0,0.5,0.24151785714285712
Qwen2.5-32B-Instruct,0,3,60,0.1640625,0.22857142857142856,0.0,0.5,0.21495535714285713
Qwen2.5-32B-Instruct,0,4,60,0.2760416666666667,0.22857142857142856,0.0,0.5,0.23735119047619047
Qwen2.5-32B-Instruct,1,0,60,0.171875,0.22857142857142856,0.0,0.5,0.21651785714285712
Qwen2.5-32B-Instruct,1,1,60,0.046875,0.22857142857142856,0.0,0.5,0.19151785714285713
Qwen2.5-32B-Instruct,1,2,60,0.15625,0.22857142857142856,0.0,0.5,0.2133928571428571
Qwen2.5-32B-Instruct,1,3,60,0.234375,0.22857142857142856,0.0,0.5,0.2290178571428571
Qwen2.5-32B-Instruct,1,4,60,0.2864583333333333,0.22857142857142856,0.0,0.5,0.23943452380952382
Qwen2.5-32B-Instruct,2,0,60,0.1875,0.22857142857142856,0.0,0.4,0.19464285714285715
Qwen2.5-32B-Instruct,2,1,60,0.03125,0.22857142857142856,0.0,0.4,0.16339285714285715
Qwen2.5-32B-Instruct,2,2,60,0.1875,0.22857142857142856,0.0,0.5,0.2196428571428571
Qwen2.5-32B-Instruct,2,3,60,0.2901475694444444,0.34285714285714286,1.0,0.7,0.6187437996031746
Qwen2.5-32B-Instruct,2,4,60,0.2864583333333333,0.22857142857142856,0.0,0.5,0.23943452380952382
Qwen2.5-32B-Instruct,3,0,60,0.078125,0.22857142857142856,0.0,0.4,0.17276785714285714
Qwen2.5-32B-Instruct,3,1,60,0.0625,0.22857142857142856,0.0,0.5,0.19464285714285715
Qwen2.5-32B-Instruct,3,2,60,0.1875,0.22857142857142856,0.0,0.5,0.2196428571428571
Qwen2.5-32B-Instruct,3,3,60,0.2265625,0.22857142857142856,0.0,0.5,0.2274553571428571
Qwen2.5-32B-Instruct,3,4,60,0.390625,0.22857142857142856,0.0,0.5,0.2602678571428571
Qwen2.5-32B-Instruct,4,0,60,0.3125,0.22857142857142856,0.0,0.4,0.2196428571428571
Qwen2.5-32B-Instruct,4,1,60,0.06380208333333333,0.0,0.8169642857142857,0.7,0.4328497023809524
Qwen2.5-32B-Instruct,4,2,60,0.2109375,0.22857142857142856,0.0,0.5,0.22433035714285712
Qwen2.5-32B-Instruct,4,3,60,0.234375,0.22857142857142856,0.0,0.5,0.2290178571428571
Qwen2.5-32B-Instruct,4,4,60,0.34375,0.22857142857142856,0.0,0.5,0.25089285714285714
Qwen2.5-32B-Instruct,0,0,120,0.05357142857142857,0.22857142857142856,0.0,0.5,0.19285714285714284
Qwen2.5-32B-Instruct,0,1,120,0.026785714285714284,0.22857142857142856,0.0,0.4,0.1625
Qwen2.5-32B-Instruct,0,2,120,0.030133928571428572,0.22857142857142856,0.0,0.5,0.18816964285714283
Qwen2.5-32B-Instruct,0,3,120,0.0703125,0.22857142857142856,0.0,0.5,0.19620535714285714
Qwen2.5-32B-Instruct,0,4,120,0.3549107142857143,0.22857142857142856,0.0,0.5,0.253125
Qwen2.5-32B-Instruct,1,0,120,0.08035714285714286,0.22857142857142856,0.0,0.5,0.19821428571428573
Qwen2.5-32B-Instruct,1,1,120,0.013392857142857142,0.22857142857142856,0.0,0.5,0.18482142857142855
Qwen2.5-32B-Instruct,1,2,120,0.030133928571428572,0.22857142857142856,0.0,0.5,0.18816964285714283
Qwen2.5-32B-Instruct,1,3,120,0.033482142857142856,0.22857142857142856,0.0,0.5,0.1888392857142857
Qwen2.5-32B-Instruct,1,4,120,0.37731186224489793,0.34285714285714286,0.7330623306233063,0.7,0.5560953573502572
Qwen2.5-32B-Instruct,2,0,120,0.020089285714285716,0.22857142857142856,0.0,0.4,0.16116071428571427
Qwen2.5-32B-Instruct,2,1,120,0.026785714285714284,0.22857142857142856,0.0,0.4,0.1625
Qwen2.5-32B-Instruct,2,2,120,0.0234375,0.22857142857142856,0.0,0.5,0.18683035714285715
Qwen2.5-32B-Instruct,2,3,120,0.046875,0.22857142857142856,0.0,0.5,0.19151785714285713
Qwen2.5-32B-Instruct,2,4,120,0.4018654336734694,0.45714285714285713,0.7333333333333334,0.7,0.5896588010204081
Qwen2.5-32B-Instruct,3,0,120,0.046875,0.22857142857142856,0.0,0.4,0.16651785714285713
Qwen2.5-32B-Instruct,3,1,120,0.033482142857142856,0.22857142857142856,0.0,0.5,0.1888392857142857
Qwen2.5-32B-Instruct,3,2,120,0.20758928571428573,0.22857142857142856,0.0,0.5,0.22366071428571427
Qwen2.5-32B-Instruct,3,3,120,0.11057079081632652,0.34285714285714286,1.0,0.7,0.5828284438775511
Qwen2.5-32B-Instruct,3,4,120,0.22098214285714285,0.22857142857142856,0.0,0.5,0.22633928571428572
Qwen2.5-32B-Instruct,4,0,120,0.033482142857142856,0.22857142857142856,0.0,0.4,0.16383928571428572
Qwen2.5-32B-Instruct,4,1,120,0.026785714285714284,0.22857142857142856,0.0,0.4,0.1625
Qwen2.5-32B-Instruct,4,2,120,0.056919642857142856,0.22857142857142856,0.0,0.5,0.19352678571428572
Qwen2.5-32B-Instruct,4,3,120,0.06696428571428571,0.22857142857142856,0.0,0.5,0.19553571428571428
Qwen2.5-32B-Instruct,4,4,120,0.37723214285714285,0.22857142857142856,0.0,0.5,0.25758928571428574
gpt-4o-2024-08-06,0,0,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4o-2024-08-06,0,1,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,0,2,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,0,3,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,0,4,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,1,0,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,1,1,3,0.75,1.0,0.5,0.3,0.625
gpt-4o-2024-08-06,1,2,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,1,3,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,1,4,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,2,0,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,2,1,3,0.75,1.0,1.0,1.0,0.95
gpt-4o-2024-08-06,2,2,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,2,3,3,0.75,0.5333333333333334,0.5,0.3,0.5083333333333334
gpt-4o-2024-08-06,2,4,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,3,0,3,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,3,1,3,0.75,0.5333333333333334,0.5,0.3,0.5083333333333334
gpt-4o-2024-08-06,3,2,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,3,3,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,3,4,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,4,0,3,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
gpt-4o-2024-08-06,4,1,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,4,2,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,4,3,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4o-2024-08-06,4,4,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,0,0,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4o-2024-08-06,0,1,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
gpt-4o-2024-08-06,0,2,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,0,3,6,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,0,4,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,1,0,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,1,1,6,0.75,0.5333333333333334,1.0,1.0,0.8333333333333334
gpt-4o-2024-08-06,1,2,6,0.75,0.5333333333333334,0.0,0.4,0.38333333333333336
gpt-4o-2024-08-06,1,3,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,1,4,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,2,0,6,0.75,0.5333333333333334,0.5,0.3,0.5083333333333334
gpt-4o-2024-08-06,2,1,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,2,2,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,2,3,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gpt-4o-2024-08-06,2,4,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,3,0,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-4o-2024-08-06,3,1,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
gpt-4o-2024-08-06,3,2,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,3,3,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,3,4,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,4,0,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,4,1,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,4,2,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,4,3,6,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,4,4,6,0.75,1.0,0.0,0.6,0.55
gpt-4o-2024-08-06,0,0,13,0.56640625,1.0,1.0,1.0,0.91328125
gpt-4o-2024-08-06,0,1,13,0.75,0.64,0.0,0.6,0.45999999999999996
gpt-4o-2024-08-06,0,2,13,1.0,0.64,0.5,0.3,0.585
gpt-4o-2024-08-06,0,3,13,0.31640625,0.64,0.9500000000000001,1.0,0.75828125
gpt-4o-2024-08-06,0,4,13,0.91015625,1.0,0.5,0.3,0.65703125
gpt-4o-2024-08-06,1,0,13,1.0,0.64,0.5,0.3,0.585
gpt-4o-2024-08-06,1,1,13,0.75,0.48,0.4166666666666667,0.3,0.47000000000000003
gpt-4o-2024-08-06,1,2,13,1.0,0.48,0.5,0.3,0.545
gpt-4o-2024-08-06,1,3,13,0.84765625,0.64,0.975,0.8,0.82203125
gpt-4o-2024-08-06,1,4,13,0.828125,0.64,0.5,0.3,0.5506249999999999
gpt-4o-2024-08-06,2,0,13,1.0,0.48,0.5,0.3,0.545
gpt-4o-2024-08-06,2,1,13,0.75,0.48,1.0,0.8,0.77
gpt-4o-2024-08-06,2,2,13,1.0,0.64,1.0,0.6,0.8099999999999999
gpt-4o-2024-08-06,2,3,13,1.0,0.64,0.975,0.8,0.8525
gpt-4o-2024-08-06,2,4,13,0.75,0.32,0.0,0.5,0.355
gpt-4o-2024-08-06,3,0,13,1.0,0.64,1.0,1.0,0.9099999999999999
gpt-4o-2024-08-06,3,1,13,0.46875,0.64,1.0,0.8,0.7537499999999999
gpt-4o-2024-08-06,3,2,13,1.0,0.48,1.0,0.8,0.82
gpt-4o-2024-08-06,3,3,13,1.0,0.48,0.5,0.3,0.545
gpt-4o-2024-08-06,3,4,13,0.828125,0.64,1.0,0.6,0.775625
gpt-4o-2024-08-06,4,0,13,0.56640625,1.0,1.0,1.0,0.91328125
gpt-4o-2024-08-06,4,1,13,0.56640625,1.0,1.0,0.8,0.86328125
gpt-4o-2024-08-06,4,2,13,1.0,0.64,1.0,0.6,0.8099999999999999
gpt-4o-2024-08-06,4,3,13,0.89453125,0.64,0.9500000000000001,0.8,0.82390625
gpt-4o-2024-08-06,4,4,13,0.94140625,0.64,1.0,0.8,0.84828125
gpt-4o-2024-08-06,0,0,28,0.45691609977324266,0.5333333333333334,0.8333333333333334,1.0,0.7247165532879819
gpt-4o-2024-08-06,0,1,28,0.6111111111111112,1.0,1.0,1.0,0.9222222222222222
gpt-4o-2024-08-06,0,2,28,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gpt-4o-2024-08-06,0,3,28,0.3219954648526077,1.0,0.875,1.0,0.8268990929705214
gpt-4o-2024-08-06,0,4,28,0.6910430839002267,1.0,1.0,0.8,0.8882086167800454
gpt-4o-2024-08-06,1,0,28,0.39285714285714285,0.6666666666666667,0.5,0.3,0.47023809523809523
gpt-4o-2024-08-06,1,1,28,0.42857142857142855,0.5333333333333334,0.4523809523809524,0.3,0.42976190476190473
gpt-4o-2024-08-06,1,2,28,0.6468253968253967,1.0,0.5,0.3,0.6043650793650793
gpt-4o-2024-08-06,1,3,28,0.45663265306122447,1.0,0.5,0.3,0.5663265306122449
gpt-4o-2024-08-06,1,4,28,0.7023809523809523,0.4,0.0,0.4,0.3404761904761905
gpt-4o-2024-08-06,2,0,28,0.35714285714285715,0.2666666666666667,0.0,0.5,0.2630952380952381
gpt-4o-2024-08-06,2,1,28,0.2857142857142857,0.4,0.4583333333333333,0.3,0.3696428571428571
gpt-4o-2024-08-06,2,2,28,0.6607142857142857,0.6666666666666667,0.0,0.4,0.39880952380952384
gpt-4o-2024-08-06,2,3,28,0.47959183673469385,0.6666666666666667,0.5,0.3,0.4875850340136054
gpt-4o-2024-08-06,2,4,28,0.7585034013605442,1.0,0.5,0.3,0.6267006802721088
gpt-4o-2024-08-06,3,0,28,0.2346938775510204,0.5333333333333334,0.5833333333333334,0.8,0.5552721088435375
gpt-4o-2024-08-06,3,1,28,0.5102040816326531,1.0,1.0,1.0,0.9020408163265305
gpt-4o-2024-08-06,3,2,28,0.6493764172335601,0.2666666666666667,0.9899999999999999,0.6,0.6435419501133787
gpt-4o-2024-08-06,3,3,28,0.3673469387755102,0.5333333333333334,1.0,1.0,0.7568027210884354
gpt-4o-2024-08-06,3,4,28,0.7585034013605442,1.0,0.5,0.3,0.6267006802721088
gpt-4o-2024-08-06,4,0,28,0.3219954648526077,0.5333333333333334,0.5,0.3,0.4227324263038549
gpt-4o-2024-08-06,4,1,28,0.6071428571428571,0.6666666666666667,0.9545454545454546,1.0,0.8244588744588744
gpt-4o-2024-08-06,4,2,28,0.6989795918367346,1.0,1.0,0.8,0.889795918367347
gpt-4o-2024-08-06,4,3,28,0.4316893424036281,0.6666666666666667,0.5,0.3,0.47800453514739233
gpt-4o-2024-08-06,4,4,28,0.7879818594104309,1.0,1.0,0.6,0.8575963718820863
gpt-4o-2024-08-06,0,0,60,0.21875,0.6857142857142857,0.0,0.6,0.36517857142857146
gpt-4o-2024-08-06,0,1,60,0.15625,0.6857142857142857,0.6666666666666666,1.0,0.6526785714285714
gpt-4o-2024-08-06,0,2,60,0.4619140625,0.0,0.4426229508196721,0.3,0.30016969774590163
gpt-4o-2024-08-06,0,3,60,0.1953125,0.5714285714285714,0.0,0.6,0.33191964285714287
gpt-4o-2024-08-06,0,4,60,0.40386284722222227,0.6857142857142857,0.75,0.8,0.6772011408730159
gpt-4o-2024-08-06,1,0,60,0.28125,0.22857142857142856,0.0,0.5,0.23839285714285713
gpt-4o-2024-08-06,1,1,60,0.15625,0.34285714285714286,0.0673076923076923,0.3,0.21215659340659343
gpt-4o-2024-08-06,1,2,60,0.2890625,0.45714285714285713,0.25,0.3,0.3220982142857143
gpt-4o-2024-08-06,1,3,60,0.3416883680555556,0.6857142857142857,0.8610526315789473,0.6,0.6480820345133667
gpt-4o-2024-08-06,1,4,60,0.484375,0.22857142857142856,0.0,0.5,0.2790178571428571
gpt-4o-2024-08-06,2,0,60,0.296875,0.34285714285714286,0.5,0.3,0.37008928571428573
gpt-4o-2024-08-06,2,1,60,0.078125,0.34285714285714286,0.5,0.3,0.3263392857142857
gpt-4o-2024-08-06,2,2,60,0.3758680555555556,0.5714285714285714,0.25,0.6,0.443030753968254
gpt-4o-2024-08-06,2,3,60,0.18663194444444445,0.5714285714285714,0.875,0.6,0.5926835317460317
gpt-4o-2024-08-06,2,4,60,0.4375,0.22857142857142856,0.0,0.5,0.26964285714285713
gpt-4o-2024-08-06,3,0,60,0.1850043402777778,1.0,0.4047619047619047,0.3,0.483429439484127
