model,ins_id,param_id,length,candi_ori,logit_correct,num_doc,format,total_score
Qwen2.5-72B,3,2,120,0.0,0.0,0.7678983833718244,0.4,0.3074067964368195
Qwen2.5-72B,3,3,120,0.0,0.0,0.5100076982294072,0.4,0.2521445067634444
Qwen2.5-72B,3,4,120,0.0,0.0,0.6543494996150886,0.4,0.28307489277466186
Qwen2.5-72B,4,0,120,0.0,0.0,0.737105465742879,0.35288683602771365,0.2839821840976575
Qwen2.5-72B,4,1,120,0.0,0.0,0.7621247113163973,0.9658198614318707,0.5082481029363246
Qwen2.5-72B,4,2,120,0.0,0.0,0.7678983833718244,0.4,0.3074067964368195
Qwen2.5-72B,4,3,120,0.0,0.0,0.7602001539645881,0.9648960739030024,0.5075057736720554
Qwen2.5-72B,4,4,120,0.0,0.0,0.8102386451116242,0.3879907621247113,0.3121906961398878
Qwen2.5-32B-Instruct,0,0,3,1.0,0.10000000000000002,1.0,1.0,0.8071428571428572
Qwen2.5-32B-Instruct,0,1,3,1.0,0.10000000000000002,1.0,1.0,0.8071428571428572
Qwen2.5-32B-Instruct,0,2,3,1.0,0.10000000000000002,1.0,1.0,0.8071428571428572
Qwen2.5-32B-Instruct,0,3,3,1.0,0.4000000000000001,1.0,1.0,0.8714285714285713
Qwen2.5-32B-Instruct,0,4,3,1.0,0.20000000000000004,1.0,1.0,0.8285714285714285
Qwen2.5-32B-Instruct,1,0,3,1.0,0.4000000000000001,1.0,1.0,0.8714285714285713
Qwen2.5-32B-Instruct,1,1,3,1.0,0.3,1.0,0.6,0.7071428571428572
Qwen2.5-32B-Instruct,1,2,3,1.0,0.20000000000000004,1.0,1.0,0.8285714285714285
Qwen2.5-32B-Instruct,1,3,3,1.0,0.20000000000000004,1.0,1.0,0.8285714285714285
Qwen2.5-32B-Instruct,1,4,3,1.0,0.20000000000000004,1.0,1.0,0.8285714285714285
Qwen2.5-32B-Instruct,2,0,3,1.0,0.20000000000000004,1.0,1.0,0.8285714285714285
Qwen2.5-32B-Instruct,2,1,3,1.0,0.6999999999999998,1.0,1.0,0.9357142857142857
Qwen2.5-32B-Instruct,2,2,3,1.0,0.5,1.0,1.0,0.8928571428571429
Qwen2.5-32B-Instruct,2,3,3,1.0,0.20000000000000004,1.0,1.0,0.8285714285714285
Qwen2.5-32B-Instruct,2,4,3,1.0,0.4000000000000001,1.0,1.0,0.8714285714285713
Qwen2.5-32B-Instruct,3,0,3,1.0,0.4000000000000001,1.0,1.0,0.8714285714285713
Qwen2.5-32B-Instruct,3,1,3,1.0,0.10000000000000002,1.0,1.0,0.8071428571428572
Qwen2.5-32B-Instruct,3,2,3,1.0,0.10000000000000002,1.0,1.0,0.8071428571428572
Qwen2.5-32B-Instruct,3,3,3,1.0,0.3,1.0,1.0,0.85
Qwen2.5-32B-Instruct,3,4,3,1.0,0.3,1.0,1.0,0.85
Qwen2.5-32B-Instruct,4,0,3,1.0,0.4000000000000001,1.0,1.0,0.8714285714285713
Qwen2.5-32B-Instruct,4,1,3,1.0,0.4000000000000001,1.0,1.0,0.8714285714285713
Qwen2.5-32B-Instruct,4,2,3,1.0,0.20000000000000004,1.0,1.0,0.8285714285714285
Qwen2.5-32B-Instruct,4,3,3,1.0,0.3,1.0,1.0,0.85
Qwen2.5-32B-Instruct,4,4,3,1.0,0.3,1.0,1.0,0.85
Qwen2.5-32B-Instruct,0,0,6,1.0,0.10000000000000002,1.0,0.6,0.6642857142857144
Qwen2.5-32B-Instruct,0,1,6,1.0,0.05000000000000001,1.0,0.4,0.5821428571428572
Qwen2.5-32B-Instruct,0,2,6,1.0,0.3499999999999999,1.0,0.6,0.7178571428571429
Qwen2.5-32B-Instruct,0,3,6,1.0,0.4000000000000001,1.0,0.6,0.7285714285714285
Qwen2.5-32B-Instruct,0,4,6,1.0,0.65,1.0,1.0,0.9249999999999999
Qwen2.5-32B-Instruct,1,0,6,1.0,0.45,1.0,0.6,0.7392857142857142
Qwen2.5-32B-Instruct,1,1,6,1.0,0.4000000000000001,1.0,0.6,0.7285714285714285
Qwen2.5-32B-Instruct,1,2,6,1.0,0.4000000000000001,1.0,0.6,0.7285714285714285
Qwen2.5-32B-Instruct,1,3,6,1.0,0.5,1.0,1.0,0.8928571428571429
Qwen2.5-32B-Instruct,1,4,6,1.0,0.3499999999999999,1.0,1.0,0.8607142857142858
Qwen2.5-32B-Instruct,2,0,6,1.0,0.45,1.0,1.0,0.8821428571428571
Qwen2.5-32B-Instruct,2,1,6,1.0,0.45,1.0,1.0,0.8821428571428571
Qwen2.5-32B-Instruct,2,2,6,1.0,0.3,1.0,1.0,0.85
Qwen2.5-32B-Instruct,2,3,6,1.0,0.3499999999999999,1.0,1.0,0.8607142857142858
Qwen2.5-32B-Instruct,2,4,6,1.0,0.6,1.0,1.0,0.9142857142857144
Qwen2.5-32B-Instruct,3,0,6,1.0,0.3,1.0,1.0,0.85
Qwen2.5-32B-Instruct,3,1,6,1.0,0.25,1.0,1.0,0.8392857142857143
Qwen2.5-32B-Instruct,3,2,6,1.0,0.25,1.0,1.0,0.8392857142857143
Qwen2.5-32B-Instruct,3,3,6,1.0,0.45,1.0,1.0,0.8821428571428571
Qwen2.5-32B-Instruct,3,4,6,1.0,0.65,1.0,1.0,0.9249999999999999
Qwen2.5-32B-Instruct,4,0,6,1.0,0.4000000000000001,1.0,1.0,0.8714285714285713
Qwen2.5-32B-Instruct,4,1,6,1.0,0.15,1.0,1.0,0.8178571428571428
Qwen2.5-32B-Instruct,4,2,6,1.0,0.25,1.0,1.0,0.8392857142857143
Qwen2.5-32B-Instruct,4,3,6,1.0,0.45,1.0,1.0,0.8821428571428571
Qwen2.5-32B-Instruct,4,4,6,1.0,0.6999999999999998,1.0,1.0,0.9357142857142857
Qwen2.5-32B-Instruct,0,0,13,0.0,0.0,0.6851851851851851,0.0,0.1468253968253968
Qwen2.5-32B-Instruct,0,1,13,1.0,0.4222222222222222,1.0,0.6,0.7333333333333333
Qwen2.5-32B-Instruct,0,2,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
Qwen2.5-32B-Instruct,0,3,13,1.0,0.6,1.0,0.6,0.7714285714285715
Qwen2.5-32B-Instruct,0,4,13,1.0,0.5555555555555556,1.0,1.0,0.9047619047619049
Qwen2.5-32B-Instruct,1,0,13,0.0,0.0,0.7407407407407408,0.0,0.15873015873015875
Qwen2.5-32B-Instruct,1,1,13,1.0,0.20000000000000004,1.0,0.6,0.6857142857142857
Qwen2.5-32B-Instruct,1,2,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
Qwen2.5-32B-Instruct,1,3,13,1.0,0.5777777777777777,1.0,1.0,0.9095238095238096
Qwen2.5-32B-Instruct,1,4,13,1.0,0.5777777777777777,1.0,1.0,0.9095238095238096
Qwen2.5-32B-Instruct,2,0,13,0.0,0.0,0.6851851851851851,0.0,0.1468253968253968
Qwen2.5-32B-Instruct,2,1,13,1.0,0.5555555555555556,1.0,0.6,0.761904761904762
Qwen2.5-32B-Instruct,2,2,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
Qwen2.5-32B-Instruct,2,3,13,1.0,0.5333333333333333,1.0,0.6,0.7571428571428571
Qwen2.5-32B-Instruct,2,4,13,1.0,0.6666666666666666,1.0,0.6,0.7857142857142857
Qwen2.5-32B-Instruct,3,0,13,0.0,0.0,0.7407407407407408,0.3555555555555555,0.2857142857142857
Qwen2.5-32B-Instruct,3,1,13,1.0,0.4888888888888889,1.0,1.0,0.8904761904761905
Qwen2.5-32B-Instruct,3,2,13,1.0,0.4888888888888889,1.0,1.0,0.8904761904761905
Qwen2.5-32B-Instruct,3,3,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
Qwen2.5-32B-Instruct,3,4,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
Qwen2.5-32B-Instruct,4,0,13,0.0,0.0,0.7407407407407408,0.3555555555555555,0.2857142857142857
Qwen2.5-32B-Instruct,4,1,13,1.0,0.4888888888888889,1.0,1.0,0.8904761904761905
Qwen2.5-32B-Instruct,4,2,13,1.0,0.4666666666666666,1.0,1.0,0.8857142857142858
Qwen2.5-32B-Instruct,4,3,13,1.0,0.6666666666666666,1.0,1.0,0.9285714285714286
Qwen2.5-32B-Instruct,4,4,13,1.0,0.5555555555555556,1.0,0.8,0.8333333333333334
Qwen2.5-32B-Instruct,0,0,28,0.0,0.0,0.314625850340136,0.0,0.06741982507288628
Qwen2.5-32B-Instruct,0,1,28,0.0,0.0,0.6377551020408163,0.0,0.13666180758017493
Qwen2.5-32B-Instruct,0,2,28,0.0,0.0,0.6377551020408163,0.0,0.13666180758017493
Qwen2.5-32B-Instruct,0,3,28,0.0,0.0,0.6037414965986395,0.0,0.1293731778425656
Qwen2.5-32B-Instruct,0,4,28,0.0,0.0,0.6377551020408163,0.30204081632653057,0.24453352769679298
Qwen2.5-32B-Instruct,1,0,28,0.0,0.0,0.314625850340136,0.0,0.06741982507288628
Qwen2.5-32B-Instruct,1,1,28,0.0,0.0,0.4421768707482993,0.0,0.09475218658892127
Qwen2.5-32B-Instruct,1,2,28,0.0,0.0,0.4421768707482993,0.0,0.09475218658892127
Qwen2.5-32B-Instruct,1,3,28,0.0,0.0,0.7227891156462585,0.34285714285714286,0.27733236151603496
Qwen2.5-32B-Instruct,1,4,28,0.0,0.0,0.6377551020408163,0.30204081632653057,0.24453352769679298
Qwen2.5-32B-Instruct,2,0,28,0.0,0.0,0.314625850340136,0.0,0.06741982507288628
Qwen2.5-32B-Instruct,2,1,28,0.0,0.0,0.4421768707482993,0.0,0.09475218658892127
Qwen2.5-32B-Instruct,2,2,28,0.0,0.0,0.4421768707482993,0.0,0.09475218658892127
Qwen2.5-32B-Instruct,2,3,28,0.0,0.0,0.4336734693877551,0.0,0.09293002915451895
Qwen2.5-32B-Instruct,2,4,28,0.0,0.0,0.40816326530612246,0.0,0.08746355685131195
Qwen2.5-32B-Instruct,3,0,28,0.0,0.0,0.3401360544217687,0.163265306122449,0.13119533527696794
Qwen2.5-32B-Instruct,3,1,28,0.0,0.0,0.4931972789115646,0.23673469387755103,0.1902332361516035
Qwen2.5-32B-Instruct,3,2,28,0.0,0.0,0.4931972789115646,0.23673469387755103,0.1902332361516035
Qwen2.5-32B-Instruct,3,3,28,0.0,0.0,0.4761904761904761,0.22857142857142856,0.18367346938775508
Qwen2.5-32B-Instruct,3,4,28,0.0,0.0,0.4421768707482993,0.2122448979591837,0.1705539358600583
Qwen2.5-32B-Instruct,4,0,28,0.0,0.0,0.3401360544217687,0.163265306122449,0.13119533527696794
Qwen2.5-32B-Instruct,4,1,28,0.0,0.0,0.4931972789115646,0.23265306122448978,0.18877551020408162
Qwen2.5-32B-Instruct,4,2,28,0.0,0.0,0.4931972789115646,0.23673469387755103,0.1902332361516035
Qwen2.5-32B-Instruct,4,3,28,0.0,0.0,0.46768707482993205,0.22448979591836732,0.18039358600583094
Qwen2.5-32B-Instruct,4,4,28,0.0,0.0,0.4421768707482993,0.2122448979591837,0.1705539358600583
Qwen2.5-32B-Instruct,0,0,60,1.0,0.6372093023255814,1.0,0.6,0.7794019933554817
Qwen2.5-32B-Instruct,0,1,60,1.0,0.627906976744186,1.0,0.6,0.7774086378737541
Qwen2.5-32B-Instruct,0,2,60,1.0,0.6232558139534884,1.0,0.6,0.7764119601328903
Qwen2.5-32B-Instruct,0,3,60,1.0,0.6372093023255814,1.0,0.6,0.7794019933554817
Qwen2.5-32B-Instruct,0,4,60,0.0,0.0,0.0387596899224806,0.6,0.22259136212624583
Qwen2.5-32B-Instruct,1,0,60,1.0,0.6325581395348837,1.0,0.6,0.778405315614618
Qwen2.5-32B-Instruct,1,1,60,1.0,0.6093023255813953,1.0,1.0,0.9162790697674419
Qwen2.5-32B-Instruct,1,2,60,1.0,0.6232558139534884,1.0,0.6,0.7764119601328903
Qwen2.5-32B-Instruct,1,3,60,1.0,0.627906976744186,1.0,1.0,0.920265780730897
Qwen2.5-32B-Instruct,1,4,60,0.0,0.0,0.0387596899224806,0.6186046511627907,0.2292358803986711
Qwen2.5-32B-Instruct,2,0,60,1.0,0.6372093023255814,1.0,0.6,0.7794019933554817
Qwen2.5-32B-Instruct,2,1,60,1.0,0.4790697674418605,1.0,0.6,0.7455149501661129
Qwen2.5-32B-Instruct,2,2,60,0.0,0.0,0.8217054263565892,0.6,0.3903654485049834
Qwen2.5-32B-Instruct,2,3,60,1.0,0.5906976744186047,1.0,0.6,0.7694352159468438
Qwen2.5-32B-Instruct,2,4,60,1.0,0.3813953488372093,1.0,0.6,0.7245847176079734
Qwen2.5-32B-Instruct,3,0,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B-Instruct,3,1,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B-Instruct,3,2,60,1.0,0.46511627906976744,1.0,1.0,0.8853820598006644
Qwen2.5-32B-Instruct,3,3,60,1.0,0.6325581395348837,1.0,1.0,0.9212624584717608
Qwen2.5-32B-Instruct,3,4,60,1.0,0.046511627906976744,1.0,1.0,0.7956810631229236
Qwen2.5-32B-Instruct,4,0,60,0.0,0.0,0.813953488372093,0.4,0.3172757475083056
Qwen2.5-32B-Instruct,4,1,60,1.0,0.5906976744186047,1.0,1.0,0.9122923588039866
Qwen2.5-32B-Instruct,4,2,60,1.0,0.4883720930232558,1.0,1.0,0.8903654485049834
Qwen2.5-32B-Instruct,4,3,60,1.0,0.5488372093023256,1.0,0.6,0.7604651162790698
Qwen2.5-32B-Instruct,4,4,60,1.0,0.6651162790697674,1.0,0.8,0.856810631229236
Qwen2.5-32B-Instruct,0,0,120,0.0,0.0,0.6755196304849885,0.0,0.14475420653249754
Qwen2.5-32B-Instruct,0,1,120,0.0,0.0,0.7621247113163973,0.6,0.37759815242494227
Qwen2.5-32B-Instruct,0,2,120,0.0,0.0,0.7621247113163973,0.6,0.37759815242494227
Qwen2.5-32B-Instruct,0,3,120,0.0,0.0,0.7698229407236336,0.6,0.3792477730122072
Qwen2.5-32B-Instruct,0,4,120,0.0,0.0,0.7621247113163973,0.6,0.37759815242494227
Qwen2.5-32B-Instruct,1,0,120,0.0,0.0,0.737105465742879,0.35288683602771365,0.2839821840976575
Qwen2.5-32B-Instruct,1,1,120,0.0,0.0,0.7428791377983064,0.9565819861431871,0.5008248102936325
Qwen2.5-32B-Instruct,1,2,120,0.0,0.0,0.7428791377983064,0.9565819861431871,0.5008248102936325
Qwen2.5-32B-Instruct,1,3,120,0.0,0.0,0.7428791377983064,0.9565819861431871,0.5008248102936325
Qwen2.5-32B-Instruct,1,4,120,0.0,0.0,0.7428791377983064,0.9565819861431871,0.5008248102936325
Qwen2.5-32B-Instruct,2,0,120,0.0,0.0,0.5792917628945343,0.27713625866050806,0.22311118442758168
Qwen2.5-32B-Instruct,2,1,120,0.0,0.0,0.7621247113163973,0.9658198614318707,0.5082481029363246
Qwen2.5-32B-Instruct,2,2,120,0.0,0.0,0.7621247113163973,0.9658198614318707,0.5082481029363246
Qwen2.5-32B-Instruct,2,3,120,0.0,0.0,0.7698229407236336,0.9695150115473441,0.5112174199934014
Qwen2.5-32B-Instruct,2,4,120,0.0,0.0,0.7351809083910701,0.35288683602771365,0.2835697789508413
Qwen2.5-32B-Instruct,3,0,120,0.0,0.0,0.737105465742879,0.35288683602771365,0.2839821840976575
Qwen2.5-32B-Instruct,3,1,120,0.0,0.0,0.7621247113163973,0.9658198614318707,0.5082481029363246
Qwen2.5-32B-Instruct,3,2,120,0.0,0.0,0.7621247113163973,0.9658198614318707,0.5082481029363246
Qwen2.5-32B-Instruct,3,3,120,0.0,0.0,0.7698229407236336,0.9695150115473441,0.5112174199934014
Qwen2.5-32B-Instruct,3,4,120,0.0,0.0,0.6735950731331793,0.0,0.14434180138568128
Qwen2.5-32B-Instruct,4,0,120,0.0,0.0,0.5388760585065434,0.0,0.11547344110854503
Qwen2.5-32B-Instruct,4,1,120,0.0,0.0,0.7621247113163973,0.7658198614318706,0.4368195315077532
Qwen2.5-32B-Instruct,4,2,120,0.0,0.0,0.7621247113163973,0.7658198614318706,0.4368195315077532
Qwen2.5-32B-Instruct,4,3,120,0.0,0.0,0.7621247113163973,0.7658198614318706,0.4368195315077532
Qwen2.5-32B-Instruct,4,4,120,0.0,0.0,0.7351809083910701,0.35288683602771365,0.2835697789508413
gpt-4o-2024-08-06,0,0,3,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o-2024-08-06,0,1,3,1.0,0.6,1.0,0.8,0.8428571428571429
gpt-4o-2024-08-06,0,2,3,1.0,0.6,1.0,0.8,0.8428571428571429
gpt-4o-2024-08-06,0,3,3,1.0,0.5,1.0,0.8,0.8214285714285714
gpt-4o-2024-08-06,0,4,3,1.0,0.5,1.0,0.8,0.8214285714285714
gpt-4o-2024-08-06,1,0,3,1.0,0.4000000000000001,1.0,0.8,0.7999999999999999
gpt-4o-2024-08-06,1,1,3,1.0,0.4000000000000001,1.0,0.8,0.7999999999999999
gpt-4o-2024-08-06,1,2,3,1.0,0.6,1.0,0.8,0.8428571428571429
gpt-4o-2024-08-06,1,3,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
gpt-4o-2024-08-06,1,4,3,1.0,0.6,1.0,0.8,0.8428571428571429
gpt-4o-2024-08-06,2,0,3,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o-2024-08-06,2,1,3,1.0,0.5,1.0,0.4,0.6785714285714286
gpt-4o-2024-08-06,2,2,3,1.0,0.5,1.0,0.4,0.6785714285714286
gpt-4o-2024-08-06,2,3,3,1.0,0.5,1.0,0.4,0.6785714285714286
gpt-4o-2024-08-06,2,4,3,1.0,0.6999999999999998,1.0,0.4,0.7214285714285714
gpt-4o-2024-08-06,3,0,3,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o-2024-08-06,3,1,3,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o-2024-08-06,3,2,3,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o-2024-08-06,3,3,3,1.0,0.4000000000000001,1.0,0.4,0.6571428571428571
gpt-4o-2024-08-06,3,4,3,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o-2024-08-06,4,0,3,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o-2024-08-06,4,1,3,1.0,0.5,1.0,0.4,0.6785714285714286
gpt-4o-2024-08-06,4,2,3,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o-2024-08-06,4,3,3,1.0,0.5,1.0,0.4,0.6785714285714286
gpt-4o-2024-08-06,4,4,3,1.0,0.5,1.0,0.4,0.6785714285714286
gpt-4o-2024-08-06,0,0,6,1.0,0.9,1.0,0.8,0.9071428571428571
gpt-4o-2024-08-06,0,1,6,1.0,0.9,1.0,0.4,0.7642857142857142
gpt-4o-2024-08-06,0,2,6,1.0,0.9499999999999998,1.0,0.8,0.9178571428571428
gpt-4o-2024-08-06,0,3,6,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o-2024-08-06,0,4,6,1.0,0.9,1.0,0.8,0.9071428571428571
gpt-4o-2024-08-06,1,0,6,1.0,0.9,1.0,0.4,0.7642857142857142
gpt-4o-2024-08-06,1,1,6,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
gpt-4o-2024-08-06,1,2,6,1.0,0.9499999999999998,1.0,0.8,0.9178571428571428
gpt-4o-2024-08-06,1,3,6,1.0,0.45,1.0,0.8,0.8107142857142857
gpt-4o-2024-08-06,1,4,6,1.0,0.75,1.0,0.8,0.875
gpt-4o-2024-08-06,2,0,6,1.0,0.9,1.0,0.4,0.7642857142857142
gpt-4o-2024-08-06,2,1,6,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
gpt-4o-2024-08-06,2,2,6,1.0,0.9,1.0,0.4,0.7642857142857142
gpt-4o-2024-08-06,2,3,6,1.0,0.6,1.0,0.4,0.7000000000000001
gpt-4o-2024-08-06,2,4,6,1.0,0.85,1.0,0.4,0.7535714285714287
gpt-4o-2024-08-06,3,0,6,1.0,0.9,1.0,0.4,0.7642857142857142
gpt-4o-2024-08-06,3,1,6,1.0,0.9499999999999998,1.0,0.4,0.775
gpt-4o-2024-08-06,3,2,6,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
gpt-4o-2024-08-06,3,3,6,1.0,0.45,1.0,0.8,0.8107142857142857
gpt-4o-2024-08-06,3,4,6,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
gpt-4o-2024-08-06,4,0,6,1.0,0.9499999999999998,1.0,0.4,0.775
gpt-4o-2024-08-06,4,1,6,1.0,0.9,1.0,0.4,0.7642857142857142
gpt-4o-2024-08-06,4,2,6,1.0,0.9499999999999998,1.0,0.4,0.775
gpt-4o-2024-08-06,4,3,6,1.0,0.5,1.0,0.4,0.6785714285714286
gpt-4o-2024-08-06,4,4,6,1.0,0.5,1.0,0.4,0.6785714285714286
gpt-4o-2024-08-06,0,0,13,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
gpt-4o-2024-08-06,0,1,13,1.0,0.7333333333333333,1.0,0.4,0.7285714285714285
gpt-4o-2024-08-06,0,2,13,1.0,0.7555555555555555,1.0,0.4,0.7333333333333333
gpt-4o-2024-08-06,0,3,13,1.0,0.5777777777777777,1.0,0.4,0.6952380952380953
gpt-4o-2024-08-06,0,4,13,1.0,0.8222222222222223,1.0,0.4,0.7476190476190476
gpt-4o-2024-08-06,1,0,13,1.0,0.8222222222222223,1.0,0.4,0.7476190476190476
gpt-4o-2024-08-06,1,1,13,1.0,0.7555555555555555,1.0,0.4,0.7333333333333333
gpt-4o-2024-08-06,1,2,13,1.0,0.7555555555555555,1.0,0.4,0.7333333333333333
gpt-4o-2024-08-06,1,3,13,1.0,0.5555555555555556,1.0,0.8,0.8333333333333334
gpt-4o-2024-08-06,1,4,13,1.0,0.7555555555555555,1.0,0.8,0.8761904761904761
gpt-4o-2024-08-06,2,0,13,1.0,0.8444444444444444,1.0,0.4,0.7523809523809524
gpt-4o-2024-08-06,2,1,13,1.0,0.6666666666666666,1.0,0.4,0.7142857142857143
gpt-4o-2024-08-06,2,2,13,1.0,0.8222222222222223,1.0,0.4,0.7476190476190476
gpt-4o-2024-08-06,2,3,13,1.0,0.6222222222222222,1.0,0.4,0.7047619047619048
gpt-4o-2024-08-06,2,4,13,1.0,0.7777777777777778,1.0,0.4,0.7380952380952381
gpt-4o-2024-08-06,3,0,13,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
gpt-4o-2024-08-06,3,1,13,1.0,0.8666666666666667,1.0,0.4,0.7571428571428571
gpt-4o-2024-08-06,3,2,13,1.0,0.8444444444444444,1.0,0.4,0.7523809523809524
gpt-4o-2024-08-06,3,3,13,1.0,0.5333333333333333,1.0,0.4,0.6857142857142857
gpt-4o-2024-08-06,3,4,13,1.0,0.7555555555555555,1.0,0.8,0.8761904761904761
gpt-4o-2024-08-06,4,0,13,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
gpt-4o-2024-08-06,4,1,13,1.0,0.8222222222222223,1.0,0.4,0.7476190476190476
gpt-4o-2024-08-06,4,2,13,1.0,0.8222222222222223,1.0,0.4,0.7476190476190476
gpt-4o-2024-08-06,4,3,13,1.0,0.5777777777777777,1.0,0.4,0.6952380952380953
gpt-4o-2024-08-06,4,4,13,1.0,0.8000000000000002,1.0,0.4,0.7428571428571429
gpt-4o-2024-08-06,0,0,28,1.0,0.8367346938775512,1.0,0.8,0.8935860058309039
gpt-4o-2024-08-06,0,1,28,1.0,0.7040816326530613,1.0,0.8,0.8651603498542274
gpt-4o-2024-08-06,0,2,28,1.0,0.8571428571428571,1.0,0.8,0.8979591836734694
gpt-4o-2024-08-06,0,3,28,1.0,0.5510204081632653,1.0,0.4,0.6895043731778426
gpt-4o-2024-08-06,0,4,28,1.0,0.7040816326530613,1.0,0.8,0.8651603498542274
gpt-4o-2024-08-06,1,0,28,1.0,0.8367346938775512,1.0,1.0,0.9650145772594753
gpt-4o-2024-08-06,1,1,28,1.0,0.7755102040816326,1.0,0.4,0.7376093294460642
gpt-4o-2024-08-06,1,2,28,1.0,0.8367346938775512,1.0,0.4,0.7507288629737611
gpt-4o-2024-08-06,1,3,28,1.0,0.6530612244897959,1.0,0.8,0.8542274052478135
gpt-4o-2024-08-06,1,4,28,1.0,0.8571428571428571,1.0,0.4,0.7551020408163265
gpt-4o-2024-08-06,2,0,28,1.0,0.8571428571428571,1.0,0.4,0.7551020408163265
gpt-4o-2024-08-06,2,1,28,1.0,0.826530612244898,1.0,0.4,0.7485422740524782
gpt-4o-2024-08-06,2,2,28,1.0,0.8367346938775512,1.0,0.6,0.8221574344023325
gpt-4o-2024-08-06,2,3,28,1.0,0.6836734693877551,1.0,0.4,0.7179300291545189
gpt-4o-2024-08-06,2,4,28,1.0,0.20408163265306123,1.0,0.4,0.6151603498542274
gpt-4o-2024-08-06,3,0,28,1.0,0.7959183673469387,1.0,0.4,0.7419825072886298
gpt-4o-2024-08-06,3,1,28,1.0,0.8163265306122449,1.0,0.4,0.7463556851311954
gpt-4o-2024-08-06,3,2,28,1.0,0.7857142857142857,1.0,0.4,0.7397959183673469
gpt-4o-2024-08-06,3,3,28,1.0,0.5306122448979592,1.0,0.8,0.8279883381924199
gpt-4o-2024-08-06,3,4,28,1.0,0.7755102040816326,1.0,0.4,0.7376093294460642
gpt-4o-2024-08-06,4,0,28,1.0,0.7448979591836734,1.0,0.4,0.7310495626822158
gpt-4o-2024-08-06,4,1,28,1.0,0.7040816326530613,1.0,0.6,0.7937317784256559
gpt-4o-2024-08-06,4,2,28,1.0,0.826530612244898,1.0,0.6,0.8199708454810496
gpt-4o-2024-08-06,4,3,28,1.0,0.6122448979591837,1.0,0.4,0.7026239067055393
gpt-4o-2024-08-06,4,4,28,1.0,0.4489795918367347,1.0,0.4,0.6676384839650146
gpt-4o-2024-08-06,0,0,60,0.0,0.0,0.810077519379845,0.7888372093023255,0.4553156146179402
gpt-4o-2024-08-06,0,1,60,0.9953488372093023,0.6,1.0,0.4,0.6990033222591362
gpt-4o-2024-08-06,0,2,60,1.0,0.7023255813953488,1.0,0.4,0.7219269102990032
gpt-4o-2024-08-06,0,3,60,1.0,0.5534883720930233,1.0,0.4,0.6900332225913621
gpt-4o-2024-08-06,0,4,60,1.0,0.6930232558139536,1.0,0.4,0.7199335548172758
gpt-4o-2024-08-06,1,0,60,1.0,0.6558139534883721,1.0,0.8,0.8548172757475083
gpt-4o-2024-08-06,1,1,60,1.0,0.7069767441860465,1.0,0.8,0.8657807308970099
gpt-4o-2024-08-06,1,2,60,1.0,0.5302325581395348,1.0,0.8,0.8279069767441861
gpt-4o-2024-08-06,1,3,60,1.0,0.4093023255813953,1.0,1.0,0.8734219269102991
gpt-4o-2024-08-06,1,4,60,1.0,0.7441860465116279,1.0,0.8,0.8737541528239203
gpt-4o-2024-08-06,2,0,60,1.0,0.7395348837209302,1.0,0.8,0.8727574750830565
gpt-4o-2024-08-06,2,1,60,0.9953488372093023,0.6,1.0,0.6,0.7704318936877076
gpt-4o-2024-08-06,2,2,60,1.0,0.7209302325581395,1.0,0.4,0.7259136212624585
gpt-4o-2024-08-06,2,3,60,1.0,0.3627906976744186,1.0,0.4,0.6491694352159468
gpt-4o-2024-08-06,2,4,60,1.0,0.6465116279069767,1.0,0.8,0.8528239202657808
gpt-4o-2024-08-06,3,0,60,0.9953488372093023,0.3348837209302326,1.0,1.0,0.8564784053156147
gpt-4o-2024-08-06,3,1,60,1.0,0.6511627906976745,1.0,0.4,0.7109634551495017
gpt-4o-2024-08-06,3,2,60,1.0,0.6093023255813953,1.0,0.8,0.8448504983388705
