model,ins_id,param_id,length,format,correct,order,ori,total_score
Qwen2.5-32B-Instruct,4,2,3,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,4,3,3,0.0,0.8250000000000001,1.0,1.0,0.6642857142857144
Qwen2.5-32B-Instruct,4,4,3,1.0,0.5833333333333333,1.0,1.0,0.8809523809523808
Qwen2.5-32B-Instruct,0,0,6,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-32B-Instruct,0,1,6,0.0,0.5625,1.0,1.0,0.5892857142857143
Qwen2.5-32B-Instruct,0,2,6,1.0,0.65,1.0,1.0,0.9
Qwen2.5-32B-Instruct,0,3,6,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,0,4,6,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,1,0,6,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,1,1,6,1.0,0.7000000000000001,1.0,1.0,0.9142857142857144
Qwen2.5-32B-Instruct,1,2,6,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,1,3,6,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,1,4,6,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,2,0,6,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,2,1,6,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,2,2,6,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,2,3,6,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,2,4,6,0.75,0.35000000000000003,1.0,1.0,0.7428571428571429
Qwen2.5-32B-Instruct,3,0,6,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,3,1,6,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,3,2,6,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,3,3,6,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-32B-Instruct,3,4,6,1.0,0.65,1.0,1.0,0.9
Qwen2.5-32B-Instruct,4,0,6,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-32B-Instruct,4,1,6,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,4,2,6,1.0,0.7083333333333333,1.0,1.0,0.9166666666666666
Qwen2.5-32B-Instruct,4,3,6,1.0,0.8250000000000001,1.0,1.0,0.9500000000000001
Qwen2.5-32B-Instruct,4,4,6,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,0,0,13,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-32B-Instruct,0,1,13,1.0,0.65625,1.0,1.0,0.9017857142857143
Qwen2.5-32B-Instruct,0,2,13,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,0,3,13,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,0,4,13,1.0,0.525,1.0,1.0,0.8642857142857142
Qwen2.5-32B-Instruct,1,0,13,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,1,1,13,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-32B-Instruct,1,2,13,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,1,3,13,1.0,0.525,1.0,1.0,0.8642857142857142
Qwen2.5-32B-Instruct,1,4,13,0.75,0.78125,1.0,1.0,0.8660714285714286
Qwen2.5-32B-Instruct,2,0,13,0.75,0.5625,1.0,1.0,0.8035714285714286
Qwen2.5-32B-Instruct,2,1,13,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,2,2,13,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,2,3,13,0.75,0.65,1.0,1.0,0.8285714285714285
Qwen2.5-32B-Instruct,2,4,13,1.0,0.65625,1.0,1.0,0.9017857142857143
Qwen2.5-32B-Instruct,3,0,13,0.75,0.5625,1.0,1.0,0.8035714285714286
Qwen2.5-32B-Instruct,3,1,13,1.0,0.65,1.0,1.0,0.9
Qwen2.5-32B-Instruct,3,2,13,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,3,3,13,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,3,4,13,1.0,0.4375,1.0,1.0,0.8392857142857143
Qwen2.5-32B-Instruct,4,0,13,1.0,0.5833333333333333,1.0,1.0,0.8809523809523808
Qwen2.5-32B-Instruct,4,1,13,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,4,2,13,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,4,3,13,1.0,0.4375,1.0,1.0,0.8392857142857143
Qwen2.5-32B-Instruct,4,4,13,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,0,0,28,0.75,0.47500000000000003,1.0,1.0,0.7785714285714286
Qwen2.5-32B-Instruct,0,1,28,0.75,0.78125,1.0,1.0,0.8660714285714286
Qwen2.5-32B-Instruct,0,2,28,0.75,1.0,1.0,1.0,0.9285714285714286
Qwen2.5-32B-Instruct,0,3,28,0.75,0.5625,1.0,1.0,0.8035714285714286
Qwen2.5-32B-Instruct,0,4,28,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,1,0,28,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,1,1,28,1.0,0.65,1.0,1.0,0.9
Qwen2.5-32B-Instruct,1,2,28,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-32B-Instruct,1,3,28,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,1,4,28,1.0,0.5833333333333333,1.0,1.0,0.8809523809523808
Qwen2.5-32B-Instruct,2,0,28,0.75,0.5625,1.0,1.0,0.8035714285714286
Qwen2.5-32B-Instruct,2,1,28,0.75,1.0,1.0,1.0,0.9285714285714286
Qwen2.5-32B-Instruct,2,2,28,0.75,0.5833333333333333,1.0,1.0,0.8095238095238094
Qwen2.5-32B-Instruct,2,3,28,0.75,0.525,1.0,1.0,0.7928571428571428
Qwen2.5-32B-Instruct,2,4,28,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,3,0,28,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,3,1,28,0.75,1.0,1.0,1.0,0.9285714285714286
Qwen2.5-32B-Instruct,3,2,28,0.75,0.5625,1.0,1.0,0.8035714285714286
Qwen2.5-32B-Instruct,3,3,28,0.75,0.78125,1.0,1.0,0.8660714285714286
Qwen2.5-32B-Instruct,3,4,28,1.0,0.65,1.0,1.0,0.9
Qwen2.5-32B-Instruct,4,0,28,0.75,1.0,1.0,1.0,0.9285714285714286
Qwen2.5-32B-Instruct,4,1,28,0.75,0.65,1.0,1.0,0.8285714285714285
Qwen2.5-32B-Instruct,4,2,28,0.75,0.4375,1.0,1.0,0.7678571428571429
Qwen2.5-32B-Instruct,4,3,28,0.75,0.125,0.0,0.0,0.25
Qwen2.5-32B-Instruct,4,4,28,0.75,0.5625,1.0,1.0,0.8035714285714286
Qwen2.5-32B-Instruct,0,0,60,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-32B-Instruct,0,1,60,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,0,2,60,0.0,0.5625,1.0,1.0,0.5892857142857143
Qwen2.5-32B-Instruct,0,3,60,0.0,0.47500000000000003,1.0,1.0,0.5642857142857143
Qwen2.5-32B-Instruct,0,4,60,1.0,0.7083333333333333,1.0,1.0,0.9166666666666666
Qwen2.5-32B-Instruct,1,0,60,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,1,1,60,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,1,2,60,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-32B-Instruct,1,3,60,1.0,0.41666666666666663,1.0,1.0,0.8333333333333333
Qwen2.5-32B-Instruct,1,4,60,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-32B-Instruct,2,0,60,1.0,0.7083333333333333,1.0,1.0,0.9166666666666666
Qwen2.5-32B-Instruct,2,1,60,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,2,2,60,0.0,0.5625,1.0,1.0,0.5892857142857143
Qwen2.5-32B-Instruct,2,3,60,0.75,0.30000000000000004,1.0,1.0,0.7285714285714285
Qwen2.5-32B-Instruct,2,4,60,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-32B-Instruct,3,0,60,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,3,1,60,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-32B-Instruct,3,2,60,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-32B-Instruct,3,3,60,0.0,0.30000000000000004,1.0,1.0,0.5142857142857143
Qwen2.5-32B-Instruct,3,4,60,0.0,0.5625,1.0,1.0,0.5892857142857143
Qwen2.5-32B-Instruct,4,0,60,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,4,1,60,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,4,2,60,0.0,0.47500000000000003,1.0,1.0,0.5642857142857143
Qwen2.5-32B-Instruct,4,3,60,1.0,0.7083333333333333,1.0,1.0,0.9166666666666666
Qwen2.5-32B-Instruct,4,4,60,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-32B-Instruct,0,0,120,0.0,0.34375,1.0,1.0,0.5267857142857143
Qwen2.5-32B-Instruct,0,1,120,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,0,2,120,1.0,0.41666666666666663,1.0,1.0,0.8333333333333333
Qwen2.5-32B-Instruct,0,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-32B-Instruct,0,4,120,0.75,0.47500000000000003,1.0,1.0,0.7785714285714286
Qwen2.5-32B-Instruct,1,0,120,0.0,0.78125,1.0,1.0,0.6517857142857143
Qwen2.5-32B-Instruct,1,1,120,1.0,0.41666666666666663,1.0,1.0,0.8333333333333333
Qwen2.5-32B-Instruct,1,2,120,1.0,0.125,0.0,0.0,0.32142857142857145
Qwen2.5-32B-Instruct,1,3,120,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-32B-Instruct,1,4,120,1.0,0.25,1.0,1.0,0.7857142857142857
Qwen2.5-32B-Instruct,2,0,120,0.75,0.5833333333333333,1.0,1.0,0.8095238095238094
Qwen2.5-32B-Instruct,2,1,120,0.75,0.125,0.0,0.0,0.25
Qwen2.5-32B-Instruct,2,2,120,1.0,0.41666666666666663,1.0,1.0,0.8333333333333333
Qwen2.5-32B-Instruct,2,3,120,0.75,0.5625,1.0,1.0,0.8035714285714286
Qwen2.5-32B-Instruct,2,4,120,0.75,0.47500000000000003,1.0,1.0,0.7785714285714286
Qwen2.5-32B-Instruct,3,0,120,0.75,0.47500000000000003,1.0,1.0,0.7785714285714286
Qwen2.5-32B-Instruct,3,1,120,0.0,0.5625,1.0,1.0,0.5892857142857143
Qwen2.5-32B-Instruct,3,2,120,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-32B-Instruct,3,3,120,1.0,1.0,1.0,1.0,1.0
Qwen2.5-32B-Instruct,3,4,120,0.0,0.525,1.0,1.0,0.5785714285714285
Qwen2.5-32B-Instruct,4,0,120,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-32B-Instruct,4,1,120,1.0,0.5833333333333333,1.0,1.0,0.8809523809523808
Qwen2.5-32B-Instruct,4,2,120,0.0,0.47500000000000003,1.0,1.0,0.5642857142857143
Qwen2.5-32B-Instruct,4,3,120,0.75,0.34375,1.0,1.0,0.7410714285714286
Qwen2.5-32B-Instruct,4,4,120,0.75,0.125,0.0,0.0,0.25
gpt-4o-2024-08-06,0,0,3,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,0,1,3,0.75,0.65,1.0,1.0,0.8285714285714285
gpt-4o-2024-08-06,0,2,3,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,0,3,3,0.75,0.125,0.0,0.0,0.25
gpt-4o-2024-08-06,0,4,3,0.75,0.5833333333333333,1.0,1.0,0.8095238095238094
gpt-4o-2024-08-06,1,0,3,0.0,0.7000000000000001,1.0,1.0,0.6285714285714287
gpt-4o-2024-08-06,1,1,3,0.75,0.65625,1.0,1.0,0.8303571428571429
gpt-4o-2024-08-06,1,2,3,0.75,0.8250000000000001,1.0,1.0,0.8785714285714287
gpt-4o-2024-08-06,1,3,3,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,1,4,3,0.75,0.125,0.0,0.0,0.25
gpt-4o-2024-08-06,2,0,3,0.75,0.5833333333333333,1.0,1.0,0.8095238095238094
gpt-4o-2024-08-06,2,1,3,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,2,2,3,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,2,3,3,0.75,0.65,1.0,1.0,0.8285714285714285
gpt-4o-2024-08-06,2,4,3,0.75,0.125,0.0,0.0,0.25
gpt-4o-2024-08-06,3,0,3,0.75,0.65625,1.0,1.0,0.8303571428571429
gpt-4o-2024-08-06,3,1,3,0.0,0.7000000000000001,1.0,1.0,0.6285714285714287
gpt-4o-2024-08-06,3,2,3,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,3,3,3,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,3,4,3,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,4,0,3,0.0,0.7000000000000001,1.0,1.0,0.6285714285714287
gpt-4o-2024-08-06,4,1,3,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,4,2,3,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,4,3,3,0.75,0.8250000000000001,1.0,1.0,0.8785714285714287
gpt-4o-2024-08-06,4,4,3,0.75,0.65625,1.0,1.0,0.8303571428571429
gpt-4o-2024-08-06,0,0,6,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,0,1,6,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,0,2,6,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,0,3,6,0.75,0.7000000000000001,1.0,1.0,0.8428571428571429
gpt-4o-2024-08-06,0,4,6,0.75,0.125,0.0,0.0,0.25
gpt-4o-2024-08-06,1,0,6,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,1,1,6,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,1,2,6,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,1,3,6,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,1,4,6,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,2,0,6,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,2,1,6,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,2,2,6,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,2,3,6,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,2,4,6,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,3,0,6,0.75,0.7000000000000001,1.0,1.0,0.8428571428571429
gpt-4o-2024-08-06,3,1,6,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,3,2,6,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,3,3,6,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,3,4,6,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,4,0,6,0.75,0.7000000000000001,1.0,1.0,0.8428571428571429
gpt-4o-2024-08-06,4,1,6,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,4,2,6,0.75,0.65625,1.0,1.0,0.8303571428571429
gpt-4o-2024-08-06,4,3,6,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,4,4,6,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,0,0,13,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,0,1,13,0.75,0.65625,1.0,1.0,0.8303571428571429
gpt-4o-2024-08-06,0,2,13,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,0,3,13,0.75,0.125,0.0,0.0,0.25
gpt-4o-2024-08-06,0,4,13,0.75,0.7291666666666667,1.0,1.0,0.8511904761904763
gpt-4o-2024-08-06,1,0,13,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,1,1,13,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,1,2,13,0.75,0.125,0.0,0.0,0.25
gpt-4o-2024-08-06,1,3,13,0.75,0.7000000000000001,1.0,1.0,0.8428571428571429
gpt-4o-2024-08-06,1,4,13,0.0,0.7000000000000001,1.0,1.0,0.6285714285714287
gpt-4o-2024-08-06,2,0,13,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,2,1,13,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,2,2,13,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,2,3,13,0.75,0.7291666666666667,1.0,1.0,0.8511904761904763
gpt-4o-2024-08-06,2,4,13,0.75,0.5833333333333333,1.0,1.0,0.8095238095238094
gpt-4o-2024-08-06,3,0,13,0.0,0.7000000000000001,1.0,1.0,0.6285714285714287
gpt-4o-2024-08-06,3,1,13,0.75,0.7291666666666667,1.0,1.0,0.8511904761904763
gpt-4o-2024-08-06,3,2,13,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,3,3,13,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,3,4,13,0.75,0.65625,1.0,1.0,0.8303571428571429
gpt-4o-2024-08-06,4,0,13,0.75,0.65625,1.0,1.0,0.8303571428571429
gpt-4o-2024-08-06,4,1,13,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,4,2,13,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,4,3,13,0.75,0.525,1.0,1.0,0.7928571428571428
gpt-4o-2024-08-06,4,4,13,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,0,0,28,0.75,0.5833333333333333,1.0,1.0,0.8095238095238094
gpt-4o-2024-08-06,0,1,28,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,0,2,28,0.75,0.7000000000000001,1.0,1.0,0.8428571428571429
gpt-4o-2024-08-06,0,3,28,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,0,4,28,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,1,0,28,0.75,0.125,0.0,0.0,0.25
gpt-4o-2024-08-06,1,1,28,0.75,0.5833333333333333,1.0,1.0,0.8095238095238094
gpt-4o-2024-08-06,1,2,28,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,1,3,28,0.75,0.65625,1.0,1.0,0.8303571428571429
gpt-4o-2024-08-06,1,4,28,0.75,0.4375,1.0,1.0,0.7678571428571429
gpt-4o-2024-08-06,2,0,28,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,2,1,28,0.75,0.65625,1.0,1.0,0.8303571428571429
gpt-4o-2024-08-06,2,2,28,0.75,0.0,1.0,1.0,0.6428571428571429
gpt-4o-2024-08-06,2,3,28,0.75,0.5833333333333333,1.0,1.0,0.8095238095238094
gpt-4o-2024-08-06,2,4,28,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,3,0,28,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,3,1,28,0.75,0.7000000000000001,1.0,1.0,0.8428571428571429
gpt-4o-2024-08-06,3,2,28,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,3,3,28,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,3,4,28,0.75,0.525,1.0,1.0,0.7928571428571428
gpt-4o-2024-08-06,4,0,28,0.75,0.65625,1.0,1.0,0.8303571428571429
gpt-4o-2024-08-06,4,1,28,0.75,0.47500000000000003,1.0,1.0,0.7785714285714286
gpt-4o-2024-08-06,4,2,28,0.75,0.5833333333333333,1.0,1.0,0.8095238095238094
gpt-4o-2024-08-06,4,3,28,0.75,0.5625,1.0,1.0,0.8035714285714286
gpt-4o-2024-08-06,4,4,28,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,0,0,60,0.75,0.34375,1.0,1.0,0.7410714285714286
gpt-4o-2024-08-06,0,1,60,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,0,2,60,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,0,3,60,0.75,0.35000000000000003,1.0,1.0,0.7428571428571429
gpt-4o-2024-08-06,0,4,60,0.75,0.65625,1.0,1.0,0.8303571428571429
gpt-4o-2024-08-06,1,0,60,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,1,1,60,0.75,0.125,0.0,0.0,0.25
gpt-4o-2024-08-06,1,2,60,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,1,3,60,0.75,0.7291666666666667,1.0,1.0,0.8511904761904763
gpt-4o-2024-08-06,1,4,60,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,2,0,60,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,2,1,60,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,2,2,60,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,2,3,60,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,2,4,60,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,3,0,60,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,3,1,60,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,3,2,60,1.0,0.125,0.0,0.0,0.32142857142857145
gpt-4o-2024-08-06,3,3,60,1.0,0.7291666666666667,1.0,1.0,0.9226190476190477
gpt-4o-2024-08-06,3,4,60,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,4,0,60,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,4,1,60,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,4,2,60,0.75,0.17500000000000002,1.0,1.0,0.6928571428571428
gpt-4o-2024-08-06,4,3,60,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,4,4,60,0.75,0.34375,1.0,1.0,0.7410714285714286
gpt-4o-2024-08-06,0,0,120,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,0,1,120,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,0,2,120,0.75,0.5833333333333333,1.0,1.0,0.8095238095238094
gpt-4o-2024-08-06,0,3,120,0.75,0.8250000000000001,1.0,1.0,0.8785714285714287
gpt-4o-2024-08-06,0,4,120,0.75,0.7000000000000001,1.0,1.0,0.8428571428571429
gpt-4o-2024-08-06,1,0,120,0.75,0.34375,1.0,1.0,0.7410714285714286
gpt-4o-2024-08-06,1,1,120,0.75,0.5833333333333333,1.0,1.0,0.8095238095238094
gpt-4o-2024-08-06,1,2,120,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,1,3,120,0.75,1.0,1.0,1.0,0.9285714285714286
gpt-4o-2024-08-06,1,4,120,0.75,0.7000000000000001,1.0,1.0,0.8428571428571429
gpt-4o-2024-08-06,2,0,120,0.75,0.35000000000000003,1.0,1.0,0.7428571428571429
gpt-4o-2024-08-06,2,1,120,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,2,2,120,0.75,0.5833333333333333,1.0,1.0,0.8095238095238094
gpt-4o-2024-08-06,2,3,120,0.75,0.5625,1.0,1.0,0.8035714285714286
gpt-4o-2024-08-06,2,4,120,0.75,0.4375,1.0,1.0,0.7678571428571429
gpt-4o-2024-08-06,3,0,120,0.75,0.34375,1.0,1.0,0.7410714285714286
gpt-4o-2024-08-06,3,1,120,1.0,0.5625,1.0,1.0,0.875
gpt-4o-2024-08-06,3,2,120,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,3,3,120,1.0,1.0,1.0,1.0,1.0
gpt-4o-2024-08-06,3,4,120,1.0,0.65,1.0,1.0,0.9
gpt-4o-2024-08-06,4,0,120,0.75,0.78125,1.0,1.0,0.8660714285714286
gpt-4o-2024-08-06,4,1,120,0.75,0.5833333333333333,1.0,1.0,0.8095238095238094
gpt-4o-2024-08-06,4,2,120,0.75,0.5833333333333333,1.0,1.0,0.8095238095238094
gpt-4o-2024-08-06,4,3,120,0.75,0.7000000000000001,1.0,1.0,0.8428571428571429
gpt-4o-2024-08-06,4,4,120,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-08-2024,0,0,3,0.75,0.5625,1.0,1.0,0.8035714285714286
c4ai-command-r-08-2024,0,1,3,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-08-2024,0,2,3,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-08-2024,0,3,3,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-08-2024,0,4,3,0.75,0.14583333333333331,1.0,1.0,0.6845238095238094
c4ai-command-r-08-2024,1,0,3,1.0,0.78125,1.0,1.0,0.9375
c4ai-command-r-08-2024,1,1,3,1.0,0.65625,1.0,1.0,0.9017857142857143
c4ai-command-r-08-2024,1,2,3,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-08-2024,1,3,3,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-08-2024,1,4,3,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-08-2024,2,0,3,0.0,0.7291666666666667,1.0,1.0,0.636904761904762
c4ai-command-r-08-2024,2,1,3,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-08-2024,2,2,3,0.0,1.0,1.0,1.0,0.7142857142857143
c4ai-command-r-08-2024,2,3,3,0.0,0.25,1.0,1.0,0.5
c4ai-command-r-08-2024,2,4,3,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-08-2024,3,0,3,0.75,0.21875,1.0,1.0,0.7053571428571429
c4ai-command-r-08-2024,3,1,3,0.0,0.5625,1.0,1.0,0.5892857142857143
c4ai-command-r-08-2024,3,2,3,0.75,1.0,1.0,1.0,0.9285714285714286
c4ai-command-r-08-2024,3,3,3,0.75,0.78125,1.0,1.0,0.8660714285714286
c4ai-command-r-08-2024,3,4,3,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-08-2024,4,0,3,0.0,1.0,1.0,1.0,0.7142857142857143
c4ai-command-r-08-2024,4,1,3,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-08-2024,4,2,3,1.0,1.0,1.0,1.0,1.0
c4ai-command-r-08-2024,4,3,3,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-08-2024,4,4,3,1.0,0.4375,1.0,1.0,0.8392857142857143
c4ai-command-r-08-2024,0,0,6,1.0,0.5625,1.0,1.0,0.875
c4ai-command-r-08-2024,0,1,6,1.0,0.125,0.0,0.0,0.32142857142857145
c4ai-command-r-08-2024,0,2,6,0.75,0.125,0.0,0.0,0.25
